,Manufacturer Identification Number,Model Identification Numer,HSN_TSN,No. Of Driving Axles,max. Length,max. Width,max. Height,max. Gross Vehicle Weight,Manufacturer,Commercial Name,Type,Wheelbase,Power/Weight Ratio,Seats,Fuel Code,max. Top Speed,Fuel Type
72,5,ABG,5_ABG,1,4841,1846,1468,2220,BMW,5er Reihe,560L,2888,0.15561959654178675,5,1,250,Petrol
73,5,ABH,5_ABH,1,4841,1846,1468,2150,BMW,5er Reihe,560L,2888,0.1021021021021021,5,2,250, Diesel
74,5,ABI,5_ABI,1,4841,1846,1468,2060,BMW,5er Reihe,560L,2888,0.07547169811320754,5,2,227, Diesel
75,5,ABJ,5_ABJ,1,4841,1846,1468,2060,BMW,5er Reihe,560L,2888,0.12101910828025478,5,1,250,Petrol
76,5,ABK,5_ABK,1,4843,1846,1491,2185,BMW,5er Reihe,560L,2886,0.09393939393939393,5,1,239,Petrol
77,5,ABL,5_ABL,1,4841,1846,1468,2155,BMW,5er Reihe,560L,2888,0.07807807807807808,5,2,230, Diesel
78,5,ABM,5_ABM,1,4843,1846,1491,2285,BMW,5er Reihe,560L,2886,0.07407407407407407,5,2,225, Diesel
79,5,ABN,5_ABN,1,4841,1846,1468,2505,BMW,5er Reihe,560L,2888,0.13267813267813267,5,1,240,Petrol
80,5,ABO,5_ABO,1,4841,1846,1468,2220,BMW,5er Reihe,560L,2888,0.11527377521613832,5,2,250, Diesel
81,5,ABP,5_ABP,1,4841,1846,1468,2055,BMW,5er Reihe,560L,2888,0.09935897435897435,5,1,242,Petrol
82,5,ABQ,5_ABQ,1,4841,1846,1468,2060,BMW,5er Reihe,560L,2888,0.06918238993710692,5,2,217, Diesel
83,5,ABR,5_ABR,1,4843,1846,1491,2280,BMW,5er Reihe,560L,2886,0.09686609686609686,5,2,244, Diesel
84,5,ABS,5_ABS,1,4841,1846,1468,2155,BMW,5er Reihe,560L,2888,0.07207207207207207,5,2,225, Diesel
85,5,ABT,5_ABT,1,4843,1846,1491,2285,BMW,5er Reihe,560L,2886,0.06837606837606838,5,2,220, Diesel
86,5,ABU,5_ABU,1,4843,1846,1491,2220,BMW,5er Reihe,560L,2886,0.06528189910979229,5,2,213, Diesel
87,5,ABV,5_ABV,1,4841,1846,1468,2350,BMW,5er Reihe,560L,2888,0.1,4,1,210,Petrol
88,5,ABW,5_ABW,1,4843,1846,1491,2315,BMW,5er Reihe,560L,2886,0.1092896174863388,5,2,250, Diesel
89,5,ABX,5_ABX,1,4520,1817,1418,2000,BMW,3er Reihe,390L,2760,0.0625,5,1,206,Petrol
90,5,ABY,5_ABY,1,4520,1817,1409,1870,BMW,3er Reihe,390L,2760,0.08912280701754385,5,1,225,Petrol
91,5,ABZ,5_ABZ,1,4520,1817,1418,2045,BMW,3er Reihe,390L,2760,0.056329113924050635,5,2,204, Diesel
92,5,ACA,5_ACA,1,4520,1817,1418,2045,BMW,3er Reihe,390L,2760,0.056962025316455694,5,2,204, Diesel
93,5,ACB,5_ACB,2,4569,1853,1674,2350,BMW,X Reihe,X83,2795,0.0849933598937583,5,2,220, Diesel
94,5,ACC,5_ACC,2,4569,1853,1674,2355,BMW,X Reihe,X83,2795,0.08233731739707835,5,2,220, Diesel
95,5,ACD,5_ACD,2,4569,1853,1674,2265,BMW,X Reihe,X83,2795,0.06043956043956044,5,2,198, Diesel
96,5,ACE,5_ACE,2,4841,1846,1482,2235,BMW,5er Reihe,560X,2888,0.0975609756097561,5,2,242, Diesel
97,5,ACF,5_ACF,2,4843,1846,1491,2350,BMW,5er Reihe,560X,2886,0.09251700680272108,5,2,235, Diesel
98,5,ACG,5_ACG,1,5179,1902,1491,2530,BMW,7er Reihe,765,3128,0.13466334164588528,5,1,250,Petrol
99,5,ACH,5_ACH,1,5179,1902,1491,2680,BMW,7er Reihe,765,3128,0.14746335963923338,5,1,250,Petrol
100,5,ACI,5_ACI,1,5179,1902,1491,2520,BMW,7er Reihe,765,3128,0.07769423558897243,5,2,233, Diesel
101,5,ACJ,5_ACJ,1,5039,1902,1491,2620,BMW,7er Reihe,765,2990,0.11442080378250591,5,2,250, Diesel
102,5,ACK,5_ACK,1,5179,1902,1491,2520,BMW,7er Reihe,765,3128,0.08521303258145363,5,2,238, Diesel
103,5,ACL,5_ACL,1,5179,1902,1491,2515,BMW,7er Reihe,765,3128,0.11306532663316583,5,1,250,Petrol
104,5,ACM,5_ACM,1,5179,1902,1491,2415,BMW,7er Reihe,765,3128,0.10026385224274406,5,1,244,Petrol
105,5,ACN,5_ACN,2,4667,1872,1715,2695,BMW,X Reihe,X53,2820,0.07110091743119266,5,2,210, Diesel
106,5,ACO,5_ACO,2,4667,1872,1715,2695,BMW,X Reihe,X53,2820,0.07339449541284404,5,2,210, Diesel
107,5,ACP,5_ACP,1,4239,1751,1430,1880,BMW,1er Reihe,187,2660,0.08362369337979095,5,2,225, Diesel
108,5,ACQ,5_ACQ,1,4227,1751,1430,1850,BMW,1er Reihe,187,2660,0.07746478873239436,5,2,217, Diesel
109,5,ACR,5_ACR,1,4227,1751,1430,1760,BMW,1er Reihe,187,2660,0.07142857142857142,5,1,208,Petrol
110,5,ACS,5_ACS,1,4227,1751,1430,1775,BMW,1er Reihe,187,2660,0.08193668528864059,5,1,217,Petrol
111,5,ACT,5_ACT,1,4227,1751,1430,1810,BMW,1er Reihe,187,2660,0.06498194945848375,5,2,201, Diesel
112,5,ACU,5_ACU,1,4239,1751,1430,1910,BMW,1er Reihe,187,2660,0.13287904599659284,5,1,250,Petrol
113,5,ACV,5_ACV,1,4227,1751,1430,1810,BMW,1er Reihe,187,2660,0.06425992779783393,5,2,201, Diesel
114,5,ACW,5_ACW,1,4239,1751,1430,1770,BMW,1er Reihe,187,2660,0.064030131826742,5,1,200,Petrol
115,5,ACX,5_ACX,,2230,905,1560,495,BMW,R 900 RT,R12T,1480,0.2260536398467433,2,1,195,Petrol
116,5,ACY,5_ACY,,2230,905,1560,495,BMW,R 1200 RT,R12T,1480,0.30268199233716475,2,1,213,Petrol
117,5,ACZ,5_ACZ,,2230,905,1560,495,BMW,R 1200 RT,R12T,1480,0.3103448275862069,2,1,223,Petrol
118,5,ADA,5_ADA,,2200,765,1225,405,BMW,"F 800 ST,F 800 S",E8ST,1465,0.3050847457627119,2,1,221,Petrol
119,5,ADB,5_ADB,,2200,1460,1250,420,BMW,"F 800 GT,F 800 R,F 800 ST",E8ST,1526,0.12135922330097088,2,1,155,Petrol
120,5,ADC,5_ADC,,2200,765,1225,405,BMW,"F 800 ST,F 800 S",E8ST,1465,0.29539951573849876,2,1,221,Petrol
121,5,ADD,5_ADD,,2120,750,1155,410,BMW,R 1200 S,R12S,1510,0.4225352112676056,2,1,243,Petrol
122,5,ADE,5_ADE,,2135,750,1155,410,BMW,HP2 Sport;R 1200 S,R12S,1510,0.38349514563106796,2,1,242,Petrol
123,5,ADF,5_ADF,,2350,880,1260,380,BMW,HP2,RHP2,1620,0.39487179487179486,1,1,200,Petrol
124,5,ADG,5_ADG,1,4520,1817,1421,1950,BMW,3er Reihe,390L,2760,0.059800664451827246,5,2,206, Diesel
125,5,ADH,5_ADH,1,4520,1817,1421,2070,BMW,3er Reihe,390L,2760,0.10510046367851623,5,2,250, Diesel
126,5,ADI,5_ADI,1,4531,1817,1421,1860,BMW,3er Reihe,390L,2760,0.06007067137809187,5,1,206,Petrol
127,5,ADJ,5_ADJ,1,4527,1817,1418,2095,BMW,3er Reihe,390L,2760,0.11710323574730354,5,1,250,Petrol
128,5,ADK,5_ADK,1,4520,1817,1421,1910,BMW,3er Reihe,390L,2760,0.06551724137931035,5,1,208,Petrol
129,5,ADL,5_ADL,1,4520,1817,1421,1965,BMW,3er Reihe,390L,2760,0.07272727272727272,5,2,220, Diesel
130,5,ADM,5_ADM,1,4520,1817,1418,2155,BMW,3er Reihe,390L,2760,0.10134128166915052,5,2,248, Diesel
131,5,ADN,5_ADN,1,4520,1817,1421,1910,BMW,3er Reihe,390L,2760,0.07586206896551724,5,1,220,Petrol
132,5,ADO,5_ADO,1,4527,1817,1418,2060,BMW,3er Reihe,390L,2760,0.10191082802547771,5,1,243,Petrol
133,5,ADP,5_ADP,1,4527,1817,1418,2060,BMW,3er Reihe,390L,2760,0.07559055118110236,5,2,224, Diesel
134,5,ADQ,5_ADQ,1,4531,1817,1421,1980,BMW,3er Reihe,390L,2760,0.10578512396694215,5,1,245,Petrol
135,5,ADR,5_ADR,1,4520,1817,1421,2070,BMW,3er Reihe,390L,2760,0.09582689335394126,5,2,244, Diesel
136,5,ADS,5_ADS,1,4531,1817,1421,1965,BMW,3er Reihe,390L,2760,0.07933884297520662,5,2,226, Diesel
137,5,ADT,5_ADT,1,4531,1817,1421,2015,BMW,3er Reihe,390L,2760,0.1216,5,1,250,Petrol
138,5,ADU,5_ADU,1,4520,1817,1421,1950,BMW,3er Reihe,390L,2760,0.05913621262458472,5,2,206, Diesel
139,5,ADV,5_ADV,1,4520,1817,1421,1980,BMW,3er Reihe,390L,2760,0.1024793388429752,5,1,243,Petrol
140,5,ADW,5_ADW,1,4520,1817,1418,2060,BMW,3er Reihe,390L,2760,0.06929133858267716,5,2,218, Diesel
141,5,ADX,5_ADX,1,4520,1817,1418,2000,BMW,3er Reihe,390L,2760,0.07236842105263158,5,1,218,Petrol
142,5,ADY,5_ADY,1,4520,1817,1418,2060,BMW,3er Reihe,390L,2760,0.09872611464968153,5,1,241,Petrol
143,5,ADZ,5_ADZ,1,4520,1817,1418,2155,BMW,3er Reihe,390L,2760,0.09239940387481371,5,2,242, Diesel
144,5,AEA,5_AEA,2,4520,1817,1418,2200,BMW,3er Reihe,390X,2760,0.11014492753623188,5,1,250,Petrol
145,5,AEB,5_AEB,2,4531,1817,1421,2080,BMW,3er Reihe,390X,2760,0.09846153846153846,5,1,242,Petrol
146,5,AEC,5_AEC,2,4520,1817,1421,2170,BMW,3er Reihe,390X,2760,0.09898107714701601,5,2,242, Diesel
147,5,AED,5_AED,2,4520,1817,1418,2255,BMW,3er Reihe,390X,2760,0.09537166900420757,5,2,238, Diesel
148,5,AEE,5_AEE,2,4527,1817,1418,2200,BMW,3er Reihe,390X,2760,0.093841642228739,5,1,240,Petrol
149,5,AEF,5_AEF,2,4520,1817,1421,2115,BMW,3er Reihe,390X,2760,0.11428571428571428,5,1,250,Petrol
150,5,AEG,5_AEG,1,4488,1757,1372,1995,BMW,3er Reihe,346R,2725,0.07656967840735068,4,1,222,Petrol
151,5,AEH,5_AEH,1,4488,1757,1372,1960,BMW,3er Reihe,346R,2725,0.06885758998435054,4,1,206,Petrol
152,5,AEI,5_AEI,1,4488,1757,1372,2040,BMW,3er Reihe,346R,2725,0.10134128166915052,4,1,247,Petrol
153,5,AEJ,5_AEJ,1,4488,1757,1372,1960,BMW,3er Reihe,346R,2725,0.06259780907668232,4,1,206,Petrol
154,5,AEK,5_AEK,1,4488,1757,1372,2025,BMW,3er Reihe,346R,2725,0.06547619047619048,4,2,211, Diesel
155,5,AEL,5_AEL,1,4488,1757,1372,2020,BMW,3er Reihe,346R,2725,0.08506787330316742,4,1,234,Petrol
156,5,AEM,5_AEM,1,4488,1757,1372,2130,BMW,3er Reihe,346R,2725,0.08403361344537816,4,2,234, Diesel
157,5,AEN,5_AEN,1,4488,1757,1372,1995,BMW,3er Reihe,346R,2725,0.07350689127105667,4,1,222,Petrol
158,5,AEO,5_AEO,1,4488,1757,1369,1860,BMW,3er Reihe,346C,2725,0.0706713780918728,5,1,218,Petrol
159,5,AEP,5_AEP,1,4488,1757,1369,1915,BMW,3er Reihe,346C,2725,0.06241610738255034,5,2,221, Diesel
160,5,AEQ,5_AEQ,1,4488,1757,1369,1930,BMW,3er Reihe,346C,2725,0.08403361344537816,5,1,226,Petrol
161,5,AER,5_AER,1,4488,1757,1369,1965,BMW,3er Reihe,346C,2725,0.1116584564860427,5,1,250,Petrol
162,5,AES,5_AES,1,4488,1757,1369,1860,BMW,3er Reihe,346C,2725,0.07773851590106007,5,1,218,Petrol
163,5,AET,5_AET,1,4488,1757,1369,2040,BMW,3er Reihe,346C,2725,0.09287925696594428,5,2,242, Diesel
164,5,AEU,5_AEU,1,4488,1757,1369,1955,BMW,3er Reihe,346C,2725,0.09322314049586777,5,1,240,Petrol
165,5,AEV,5_AEV,1,4488,1757,1369,1915,BMW,3er Reihe,346C,2725,0.0738255033557047,5,2,221, Diesel
166,5,AEW,5_AEW,1,4488,1757,1369,1805,BMW,3er Reihe,346C,2725,0.06159420289855073,5,1,206,Petrol
167,5,AEX,5_AEX,1,4488,1757,1369,1930,BMW,3er Reihe,346C,2725,0.08067226890756303,5,1,226,Petrol
168,5,AEY,5_AEY,1,3655,1688,1416,1400,MINI,MINI,MINI,2467,0.13389121338912133,2,1,240,Petrol
169,5,AEZ,5_AEZ,2,4569,1853,1674,2385,BMW,X Reihe,X83,2795,0.1076923076923077,5,2,240, Diesel
170,5,AFA,5_AFA,2,4569,1853,1674,2300,BMW,X Reihe,X83,2795,0.08803301237964237,5,1,221,Petrol
171,5,AFB,5_AFB,2,4569,1853,1674,2300,BMW,X Reihe,X83,2795,0.1094391244870041,5,1,232,Petrol
172,5,AFC,5_AFC,1,3714,1683,1407,1605,MINI,MINI,MINI-N,2467,0.10513347022587269,4,1,225,Petrol
173,5,AFD,5_AFD,1,3699,1683,1407,1555,MINI,MINI,MINI-N,2467,0.07586206896551724,4,1,203,Petrol
174,5,AFE,5_AFE,1,3714,1683,1407,1605,MINI,MINI,MINI-N,2467,0.09856262833675565,4,1,222,Petrol
175,5,AFF,5_AFF,1,4580,1782,1395,2020,BMW,3er Reihe,392C,2760,0.13996889580093314,4,1,250,Petrol
176,5,AFG,5_AFG,1,4531,1817,1421,2055,BMW,3er Reihe,390L,2760,0.09034267912772585,5,2,235, Diesel
177,5,AFH,5_AFH,1,4531,1817,1421,2100,BMW,3er Reihe,390L,2760,0.1268882175226586,5,2,250, Diesel
178,5,AFI,5_AFI,1,4531,1817,1421,2070,BMW,3er Reihe,390L,2760,0.1391035548686244,5,1,250,Petrol
179,5,AFJ,5_AFJ,1,4527,1817,1418,2140,BMW,3er Reihe,390L,2760,0.08682634730538923,5,2,233, Diesel
180,5,AFK,5_AFK,1,4527,1817,1418,2185,BMW,3er Reihe,390L,2760,0.12209302325581395,5,2,250, Diesel
181,5,AFL,5_AFL,1,4527,1817,1418,2170,BMW,3er Reihe,390L,2760,0.1325478645066274,5,1,250,Petrol
182,5,AFM,5_AFM,1,4580,1782,1395,1930,BMW,3er Reihe,392C,2760,0.10596026490066225,4,1,247,Petrol
183,5,AFN,5_AFN,1,4580,1782,1395,2020,BMW,3er Reihe,392C,2760,0.1057542768273717,4,2,250, Diesel
184,5,AFO,5_AFO,1,4580,1782,1395,1965,BMW,3er Reihe,392C,2760,0.12903225806451613,4,1,250,Petrol
185,5,AFP,5_AFP,1,4580,1782,1395,2050,BMW,3er Reihe,392C,2760,0.1276595744680851,4,2,250, Diesel
186,5,AFQ,5_AFQ,2,4580,1782,1395,2030,BMW,3er Reihe,390X,2760,0.09907120743034056,4,1,244,Petrol
187,5,AFR,5_AFR,2,4580,1782,1395,2120,BMW,3er Reihe,390X,2760,0.09956076134699854,4,2,242, Diesel
188,5,AFS,5_AFS,2,4580,1782,1395,2065,BMW,3er Reihe,390X,2760,0.12102874432677761,4,1,250,Petrol
189,5,AFT,5_AFT,2,4569,1853,1674,2300,BMW,X Reihe,X83,2795,0.08528198074277854,5,1,221,Petrol
190,5,AFU,5_AFU,1,3655,1688,1415,1660,MINI,MINI,MINI,2467,0.09433962264150944,4,1,215,Petrol
191,5,AFV,5_AFV,1,3635,1688,1416,1510,MINI,MINI,MINI,2467,0.05751633986928104,4,1,181,Petrol
192,5,AFW,5_AFW,1,3635,1688,1408,1520,MINI,MINI,MINI,2467,0.0734341252699784,4,1,200,Petrol
193,5,AFX,5_AFX,1,3655,1688,1416,1590,MINI,MINI,MINI,2467,0.09795918367346938,4,1,218,Petrol
194,5,AFY,5_AFY,1,3635,1688,1415,1590,MINI,MINI,MINI,2467,0.06759443339960239,4,1,193,Petrol
195,5,AFZ,5_AFZ,1,3655,1688,1416,1590,MINI,MINI,MINI,2467,0.10204081632653061,4,1,222,Petrol
196,5,AGA,5_AGA,1,3655,1688,1416,1590,MINI,MINI,MINI,2467,0.12064777327935222,4,1,226,Petrol
197,5,AGB,5_AGB,1,3655,1688,1415,1660,MINI,MINI,MINI,2467,0.09056603773584905,4,1,211,Petrol
198,5,AGC,5_AGC,1,3655,1688,1416,1570,MINI,MINI,MINI,2467,0.12757201646090535,4,1,230,Petrol
199,5,AGD,5_AGD,1,3635,1688,1415,1565,MINI,MINI,MINI,2467,0.0532258064516129,4,1,175,Petrol
200,5,AGE,5_AGE,1,3626,1688,1416,1545,MINI,MINI,MINI,2467,0.0546218487394958,4,2,175, Diesel
201,5,AGF,5_AGF,1,3655,1688,1415,1640,MINI,MINI,MINI,2467,0.11787072243346007,4,1,223,Petrol
202,5,AGG,5_AGG,1,3655,1688,1415,1660,MINI,MINI,MINI,2467,0.11161048689138577,4,1,223,Petrol
203,5,AGH,5_AGH,1,4580,1782,1395,1930,BMW,3er Reihe,392C,2760,0.10264900662251655,4,1,245,Petrol
204,5,AGI,5_AGI,1,3699,1683,1407,1555,MINI,MINI,MINI-N,2467,0.07327586206896551,4,1,201,Petrol
205,5,AGJ,5_AGJ,1,4239,1748,1421,1820,BMW,1er Reihe,187,2660,0.09057971014492754,5,1,224,Petrol
206,5,AGK,5_AGK,1,4239,1748,1421,1820,BMW,1er Reihe,187,2660,0.08695652173913043,5,1,222,Petrol
207,5,AGL,5_AGL,,2235,990,1285,460,BMW,"R nine T,R 1200 R,R 1200",R1ST,1500,0.35920177383592017,2,1,230,Petrol
208,5,AGM,5_AGM,,2235,990,1285,460,BMW,"R nine T,R 1200 R,R 1200",R1ST,1500,0.35033259423503327,2,1,225,Petrol
209,5,AGN,5_AGN,,2235,845,1285,450,BMW,R 1200 R,R1ST,1495,0.35874439461883406,2,1,215,Petrol
210,5,AGO,5_AGO,,2189,895,1395,380,BMW,F 650 GS;F 650 GS Behörde,E650G,1500,0.19072164948453607,2,1,170,Petrol
211,5,AGP,5_AGP,,2189,920,1440,380,BMW,"G 650 GS Sertao,G 650 GS,",E650G,1510,0.12953367875647667,2,1,145,Petrol
212,5,AGQ,5_AGQ,,2480,920,1610,600,BMW,K 1200 LT,K12LT,1640,0.18604651162790697,2,1,200,Petrol
213,5,AGR,5_AGR,,2480,920,1610,600,BMW,K 1200 LT,K12LT,1640,0.21963824289405684,2,1,210,Petrol
214,5,AGS,5_AGS,2,4569,1853,1674,2200,BMW,X Reihe,X83,2795,0.06358381502890173,5,1,198,Petrol
215,5,AGT,5_AGT,1,5179,1902,1484,3830,BMW,7er Reihe,767P,3128,0.07122093023255814,4,1,210,Petrol
216,5,AGU,5_AGU,1,5179,1902,1484,3930,BMW,7er Reihe,767P,3128,0.0923728813559322,4,1,210,Petrol
217,5,AGV,5_AGV,1,4580,1782,1395,2020,BMW,3er Reihe,392C,2760,0.09642301710730948,4,2,247, Diesel
218,5,AGW,5_AGW,1,4580,1782,1395,1880,BMW,3er Reihe,392C,2760,0.09380234505862646,4,1,235,Petrol
219,5,AGX,5_AGX,1,4820,1855,1374,2100,BMW,6er Reihe,663C,2780,0.1569767441860465,4,1,250,Petrol
220,5,AGY,5_AGY,1,4820,1855,1373,2120,BMW,6er Reihe,663C,2780,0.10614525139664804,4,1,250,Petrol
221,5,AGZ,5_AGZ,1,4820,1855,1373,1960,BMW,6er Reihe,663C,2780,0.12025316455696203,4,1,250,Petrol
222,5,AHA,5_AHA,1,4820,1855,1374,2260,BMW,6er Reihe,663C,2780,0.13989637305699482,4,1,250,Petrol
223,5,AHB,5_AHB,2,4843,1846,1491,2300,BMW,5er Reihe,560X,2886,0.1074964639321075,5,1,245,Petrol
224,5,AHC,5_AHC,2,4843,1846,1491,2300,BMW,5er Reihe,560X,2886,0.09052333804809053,5,1,232,Petrol
225,5,AHD,5_AHD,2,4841,1846,1482,2165,BMW,5er Reihe,560X,2888,0.09566517189835576,5,1,237,Petrol
226,5,AHE,5_AHE,2,4841,1846,1482,2165,BMW,5er Reihe,560X,2888,0.11360239162929746,5,1,250,Petrol
227,5,AHF,5_AHF,2,4854,1933,1776,3000,BMW,X Reihe,X70,2933,0.11796610169491525,7,1,245,Petrol
228,5,AHG,5_AHG,2,4877,1983,1776,2965,BMW,X Reihe,X70,2933,0.07990762124711316,7,2,220, Diesel
229,5,AHH,5_AHH,2,4877,1983,1776,2965,BMW,X Reihe,X70,2933,0.07159353348729793,7,2,216, Diesel
230,5,AHI,5_AHI,1,4580,1782,1384,2115,BMW,3er Reihe,392C,2760,0.09169054441260745,4,1,245,Petrol
231,5,AHJ,5_AHJ,1,4580,1782,1384,2115,BMW,3er Reihe,392C,2760,0.08882521489971347,4,1,243,Petrol
232,5,AHK,5_AHK,1,4580,1782,1384,2180,BMW,3er Reihe,392C,2760,0.12379642365887207,4,1,250,Petrol
233,5,AHL,5_AHL,1,4580,1782,1384,2055,BMW,3er Reihe,392C,2760,0.07418397626112759,4,1,228,Petrol
234,5,AHM,5_AHM,1,4580,1782,1384,2055,BMW,3er Reihe,392C,2760,0.0712166172106825,4,1,226,Petrol
235,5,AHN,5_AHN,1,4580,1782,1384,2150,BMW,3er Reihe,392C,2760,0.11188811188811189,4,1,250,Petrol
236,5,AHO,5_AHO,1,4580,1782,1384,2195,BMW,3er Reihe,392C,2760,0.09302325581395349,4,2,245, Diesel
237,5,AHP,5_AHP,1,4580,1782,1384,2195,BMW,3er Reihe,392C,2760,0.08481532147742818,4,2,242, Diesel
238,5,AHQ,5_AHQ,1,4580,1782,1395,1840,BMW,3er Reihe,392C,2760,0.08620689655172414,4,1,230,Petrol
239,5,AHR,5_AHR,1,4580,1782,1395,1840,BMW,3er Reihe,392C,2760,0.08275862068965517,4,1,228,Petrol
240,5,AHS,5_AHS,1,3699,1683,1407,1550,MINI,MINI,MINI-N,2467,0.06060606060606061,4,1,185,Petrol
241,5,AHT,5_AHT,1,3709,1683,1407,1570,MINI,MINI,MINI-N,2467,0.06779661016949153,4,2,195, Diesel
242,5,AHU,5_AHU,2,4854,1933,1776,2900,BMW,X Reihe,X70,2933,0.09523809523809523,7,1,225,Petrol
243,5,AHW,5_AHW,1,4239,1748,1421,1855,BMW,1er Reihe,187,2660,0.0748663101604278,5,2,210, Diesel
244,5,AHX,5_AHX,1,4239,1748,1421,1855,BMW,1er Reihe,187,2660,0.07130124777183601,5,2,207, Diesel
245,5,AHY,5_AHY,1,4239,1748,1421,1880,BMW,1er Reihe,187,2660,0.08981001727115717,5,2,228, Diesel
246,5,AHZ,5_AHZ,1,4841,1846,1468,2085,BMW,5er Reihe,560L,2888,0.08818897637795275,5,1,237,Petrol
247,5,AIA,5_AIA,1,4841,1846,1468,2090,BMW,5er Reihe,560L,2888,0.10031347962382445,5,1,248,Petrol
248,5,AIB,5_AIB,1,4841,1846,1468,2100,BMW,5er Reihe,560L,2888,0.12422360248447205,5,1,250,Petrol
249,5,AIC,5_AIC,1,4841,1846,1468,2155,BMW,5er Reihe,560L,2888,0.08721804511278196,5,2,237, Diesel
250,5,AID,5_AID,1,4841,1846,1468,2160,BMW,5er Reihe,560L,2888,0.1039039039039039,5,2,250, Diesel
251,5,AIE,5_AIE,1,4841,1846,1468,2220,BMW,5er Reihe,560L,2888,0.12103746397694524,5,2,250, Diesel
252,5,AIF,5_AIF,1,4843,1846,1491,2220,BMW,5er Reihe,560L,2886,0.08333333333333333,5,1,230,Petrol
253,5,AIG,5_AIG,1,4843,1846,1491,2230,BMW,5er Reihe,560L,2886,0.09453471196454949,5,1,248,Petrol
254,5,AIH,5_AIH,1,4843,1846,1491,2230,BMW,5er Reihe,560L,2886,0.11764705882352941,5,1,250,Petrol
255,5,AII,5_AII,1,4843,1846,1491,2290,BMW,5er Reihe,560L,2886,0.08285714285714285,5,2,232, Diesel
256,5,AIJ,5_AIJ,1,4843,1846,1491,2300,BMW,5er Reihe,560L,2886,0.09857549857549858,5,2,245, Diesel
257,5,AIK,5_AIK,1,4843,1846,1491,2320,BMW,5er Reihe,560L,2886,0.11444141689373297,5,2,250, Diesel
258,5,AIL,5_AIL,1,4841,1846,1468,2385,BMW,5er Reihe,560L,2888,0.10430247718383312,5,1,240,Petrol
259,5,AIM,5_AIM,1,4841,1846,1468,2090,BMW,5er Reihe,560L,2888,0.09717868338557993,5,1,245,Petrol
260,5,AIN,5_AIN,1,4843,1846,1491,2230,BMW,5er Reihe,560L,2886,0.0915805022156573,5,1,245,Petrol
261,5,AIO,5_AIO,2,4841,1846,1482,2205,BMW,5er Reihe,560X,2888,0.0935672514619883,5,1,240,Petrol
262,5,AIP,5_AIP,2,4841,1846,1482,2215,BMW,5er Reihe,560X,2888,0.11627906976744186,5,1,250,Petrol
263,5,AIQ,5_AIQ,2,4841,1846,1482,2265,BMW,5er Reihe,560X,2888,0.09774011299435029,5,2,242, Diesel
264,5,AIR,5_AIR,2,4843,1846,1491,2340,BMW,5er Reihe,560X,2886,0.0886426592797784,5,1,233,Petrol
265,5,AIS,5_AIS,2,4843,1846,1491,2335,BMW,5er Reihe,560X,2886,0.11080332409972299,5,1,246,Petrol
266,5,AIT,5_AIT,2,4843,1846,1491,2360,BMW,5er Reihe,560X,2886,0.09351351351351352,5,2,235, Diesel
267,5,AIU,5_AIU,2,4531,1817,1421,2180,BMW,3er Reihe,390X,2760,0.13024602026049203,5,1,250,Petrol
268,5,AIV,5_AIV,2,4527,1817,1418,2270,BMW,3er Reihe,390X,2760,0.12517385257301808,5,1,250,Petrol
269,5,AIW,5_AIW,,2205,875,1255,370,BMW,G 650 XChallenge;G 650 XC,E65X,1510,0.24528301886792453,1,1,170,Petrol
270,5,AIX,5_AIX,1,4580,1782,1384,2115,BMW,3er Reihe,392C,2760,0.09169054441260745,4,1,242,Petrol
271,5,AIY,5_AIY,1,4841,1846,1468,2030,BMW,5er Reihe,560L,2888,0.08064516129032258,5,1,224,Petrol
272,5,AIZ,5_AIZ,1,4843,1846,1491,2190,BMW,5er Reihe,560L,2886,0.07575757575757576,5,1,220,Petrol
273,5,AJA,5_AJA,1,4841,1846,1468,2030,BMW,5er Reihe,560L,2888,0.07741935483870968,5,1,221,Petrol
274,5,AJB,5_AJB,1,4843,1846,1491,2190,BMW,5er Reihe,560L,2886,0.07272727272727272,5,1,217,Petrol
275,5,AJC,5_AJC,1,4841,1846,1468,2060,BMW,5er Reihe,560L,2888,0.08176100628930817,5,2,231, Diesel
276,5,AJD,5_AJD,1,4843,1846,1491,2220,BMW,5er Reihe,560L,2886,0.0771513353115727,5,2,224, Diesel
277,5,AJE,5_AJE,2,4841,1846,1482,2240,BMW,5er Reihe,560X,2888,0.08285714285714285,5,2,232, Diesel
278,5,AJF,5_AJF,2,4843,1846,1491,2360,BMW,5er Reihe,560X,2886,0.07837837837837838,5,2,228, Diesel
279,5,AJG,5_AJG,,2205,875,1255,371,BMW,G 650 XChallenge;G 650 XC,E65X,1510,0.15673981191222572,1,1,140,Petrol
280,5,AJH,5_AJH,1,3945,1683,1426,1705,MINI,MINI,MINI-N,2547,0.06324110671936758,5,2,193, Diesel
281,5,AJI,5_AJI,1,3958,1683,1432,1715,MINI,MINI,MINI-N,2547,0.09903288201160541,5,1,224,Petrol
282,5,AJJ,5_AJJ,1,3937,1683,1426,1685,MINI,MINI,MINI-N,2547,0.07096774193548387,5,1,201,Petrol
283,5,AJK,5_AJK,1,3958,1683,1432,1715,MINI,MINI,MINI-N,2547,0.09284332688588008,5,1,220,Petrol
